ID_REF	C11	C16	P11	P16	AA15	HD2	HD13	E4	L1	L8	C12	C17	P12	AA11	AA16	HD8	HD14	E5	L2	L10	C13	C18	P13	AA12	AA19	HD9	E1	E6	L3	L12	C14	P1	P14	AA13	AA20	HD11	E2	E7	L4	C15	P5	P15	AA14	HD1	HD12	E3	E8	L7
hsa-miR-136*-4395211	1.3988635	3.53107775	2.96242375	2.142562	2.4336705	-0.77988825	10.647377	3.252246	-2.06376675	9.66798675	5.56253375	12.00806525	0.08577375	3.54731875	4.5867885	5.6485355	11.88540825	1.13036025	-0.61473425	-2.529688	4.68935575	4.19885175	5.1587745	1.54010725	2.816004	-0.251862	0.024448	4.96951675	-1.0410725	0.789848	4.9896155	3.33537525	3.56658925	6.2561085	12.3475595	4.34290925	1.4227005	11.56402225	1.74022475	2.74723375	1.150459	2.41928325	6.0006035	-2.52633075	0.85918125	3.00590175	5.830153	-0.76623525
hsa-miR-185*-4395215	12.6826765	11.41083775	8.91592275	10.031002	11.6074085	11.43410875	10.647377	10.237486	8.42155825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	5.55352525	6.99051475	6.975222	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	6.27595	10.40658675	8.0229215	5.259712	11.8975895	13.73935725	11.41164925	14.9345215	7.2288395	11.90271025	9.5606685	11.56402225	12.22705975	12.79698475	5.136137	12.40792725	12.3630435	5.23152325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-186*-4395216	1.7770405	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	8.028338	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	2.9489545	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-195*-4395218	9.9233465	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	4.1740365	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-30c-1*-4395219	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	12.81831325	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-30c-2*-4395221	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.6459415	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-32*-4395222	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	5.827616	11.8975895	13.73935725	11.41164925	5.8939915	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-130b*-4395225	4.1718125	4.67502775	5.53932875	10.031002	11.6074085	1.59399575	10.647377	5.471976	0.82706025	9.66798675	3.41593475	8.34343525	2.00645775	12.08757875	2.5528185	7.7559915	5.57158825	0.85643525	2.86584275	4.063835	3.80955275	10.59653775	5.0587115	4.24110225	10.190451	9.753856	1.473601	10.40658675	1.7129545	4.165741	10.5381915	5.88365225	3.33451625	7.0296915	8.9418015	14.52712625	10.3056085	11.56402225	2.08894275	5.50908975	4.039248	12.40792725	12.3630435	0.29707225	4.25633725	10.62627475	3.41016	8.78307475
hsa-miR-26a-2*-4395226	12.6544895	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	4.03294125	2.56629375	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	4.89947	5.27854775	10.59653775	13.7490455	3.14739225	10.190451	9.753856	2.330964	10.40658675	10.8479315	11.725376	4.8889075	13.73935725	11.41164925	14.2190865	12.3475595	14.52712625	10.1145285	11.56402225	5.26146975	12.79698475	3.181578	12.40792725	12.3630435	2.02853825	12.58160325	10.62627475	11.117313	2.62241675
hsa-let-7g*-4395229	12.6826765	11.41083775	7.39435475	10.031002	11.6074085	8.27062875	7.09623	10.237486	3.60618825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	9.9358005	11.88540825	8.30013025	9.10280275	4.021225	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	3.965448	10.40658675	7.5195855	6.105163	11.8975895	8.06025325	11.41164925	10.0690115	12.3475595	10.35887925	10.3056085	11.56402225	8.44359375	12.79698475	8.883417	12.40792725	9.9152535	10.12416325	8.45093325	5.36129775	7.670459	9.75096475
hsa-miR-302b*-4395230	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	5.435892	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	13.71313125	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-302d*-4395231	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	4.915033	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-367*-4395232	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	11.87863925	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-374a*-4395236	2.6810095	10.04213175	12.67482275	10.031002	11.6074085	11.43410875	10.647377	3.057654	3.96133325	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	5.098032	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	5.60217325	11.41164925	9.7256245	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	2.794439	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	3.372181	2.23088475
hsa-miR-23b*-4395237	4.3855025	11.41083775	12.35711575	10.031002	11.6074085	5.50429175	10.647377	10.237486	2.19732825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	4.85632475	5.109852	11.36156275	10.59653775	13.7490455	7.14502625	10.190451	9.753856	5.057711	10.40658675	5.9530875	11.725376	11.8975895	13.73935725	9.27004925	1.2497215	12.3475595	14.52712625	10.3056085	9.17915225	8.04297375	12.79698475	10.432333	12.40792725	12.3630435	5.28308325	12.58160325	9.74109475	11.117313	9.75096475
hsa-miR-376a*-4395238	-5.8197615	11.41083775	12.67482275	10.031002	11.6074085	3.56749875	10.647377	10.237486	11.10163825	9.66798675	9.75788475	12.00806525	10.64602075	4.35129875	10.1806885	14.7726155	11.88540825	4.17495525	4.94728275	6.891054	11.36156275	10.59653775	7.4976305	11.05075725	10.190451	9.753856	11.346068	10.40658675	8.5808715	11.725376	11.8975895	12.79935125	11.41164925	5.8443715	12.3475595	14.52712625	10.3056085	11.56402225	4.04120575	12.79698475	3.508783	12.40792725	12.3630435	0.75625825	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-377*-4395239	6.1083265	11.41083775	12.67482275	10.031002	11.6074085	3.82821875	10.647377	10.237486	3.06765825	9.66798675	10.98277975	12.00806525	7.70537075	12.08757875	10.1806885	14.2943595	11.88540825	0.98005425	3.80564175	2.623074	11.36156275	10.59653775	9.6837185	12.43686225	10.190451	4.937646	4.437888	10.40658675	8.4554015	8.943119	11.8975895	11.25679025	8.78629425	5.4024415	12.3475595	14.52712625	10.3056085	11.56402225	9.40372175	5.21502175	10.432333	12.40792725	12.3630435	1.70245225	4.47649925	10.62627475	11.117313	9.75096475
hsa-miR-30b*-4395240	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.7146915	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-122*-4395241	12.6826765	11.41083775	6.74923975	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	-1.2625555	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3568335	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-130a*-4395242	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	10.2561815	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
RNU48-4373383	6.2146265	5.14536175	6.88853775	10.031002	4.1240525	5.04557375	4.607059	10.237486	6.87517525	9.66798675	3.86824375	4.38972525	4.27007475	4.79562075	2.6863115	8.0036105	7.03146825	8.30013025	4.92706875	5.219359	5.36089875	5.72373475	6.5230895	2.97687225	10.190451	3.58636	5.665263	3.43212975	10.8479315	11.725376	3.5927015	5.74405725	4.99437525	8.0511065	5.1080725	6.79904625	4.1838435	11.56402225	6.28362375	5.67211075	10.432333	5.38241025	4.9974655	10.12416325	4.08908625	4.80902475	5.936889	9.75096475
RNU48-4373383	3.8993345	5.73935575	5.13979575	10.031002	3.5213985	4.97366875	10.647377	10.237486	5.99566625	9.66798675	4.69236275	7.38036825	4.60818275	4.23587875	3.4422015	7.3092825	5.19866325	8.30013025	11.97071275	6.836237	11.36156275	10.59653775	7.4278975	3.42673025	5.525961	4.624984	6.898018	10.40658675	4.9100815	5.48666	2.9419295	8.54182725	6.29321925	6.6856085	4.9820895	10.33455225	5.6614885	11.56402225	7.25452975	6.79128175	5.868573	7.48519025	6.3380635	10.12416325	4.01350325	5.39826275	11.117313	9.75096475
hsa-miR-132*-4395243	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.8146675	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-379*-4395244	6.7631895	6.92853075	11.06085275	10.031002	11.6074085	5.89451575	10.647377	10.237486	4.55056325	9.66798675	10.98277975	12.00806525	7.38600675	12.08757875	10.1806885	8.7434555	11.88540825	8.30013025	11.97071275	5.33272	11.36156275	10.59653775	13.7490455	4.90553625	10.190451	9.753856	5.939868	9.62902675	5.7548875	11.725376	11.8975895	6.63492225	11.41164925	5.2648245	12.3475595	8.69012625	10.3056085	11.56402225	12.22705975	8.61118975	5.416475	12.40792725	12.3630435	2.54318825	8.26494525	5.61264075	11.117313	7.43193475
hsa-miR-148a*-4395245	7.1983815	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	3.76444225	9.66798675	8.05166175	9.63439325	10.64602075	12.08757875	6.1885425	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	8.95894775	12.7523255	10.86673225	10.190451	9.753856	7.214301	10.40658675	4.0220455	5.66579	11.8975895	11.74271025	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	11.59094975	12.79698475	10.432333	12.40792725	12.3630435	8.46207725	8.70252925	10.62627475	11.117313	9.75096475
hsa-miR-33a*-4395247	4.3008575	10.07543775	7.05108575	5.096572	11.6074085	2.22818175	8.084547	7.571106	-0.43711175	9.66798675	10.98277975	6.89536725	5.50105475	12.08757875	10.1806885	14.7726155	9.04049825	1.35525225	3.00168775	-0.566635	11.36156275	10.59653775	9.1626125	7.30460625	10.190451	2.829933	3.767275	4.38004375	4.2775415	5.634022	11.8975895	4.61805025	3.78085925	6.7026335	9.8602315	10.28692225	4.2940845	11.56402225	4.45433175	5.53114475	6.381533	6.25578725	12.3630435	0.30629625	4.32724325	2.51200375	8.822323	7.75758675
hsa-miR-92a-1*-4395248	12.6826765	11.41083775	5.98815275	10.031002	11.6074085	4.49475075	10.647377	10.237486	11.10163825	9.66798675	10.88235975	12.00806525	10.64602075	3.98334875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	2.9329195	4.844631	11.8975895	13.73935725	11.41164925	2.0513585	5.3267275	5.55058325	10.3056085	11.56402225	12.22705975	12.79698475	2.006821	4.54089225	12.3630435	10.12416325	6.98436325	10.62627475	11.117313	9.75096475
hsa-miR-92a-2*-4395249	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	3.9344755	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-93*-4395250	-0.5417385	0.00431475	1.40658275	0.61681	1.1372455	-0.66271125	1.620361	0.54969	-3.34212575	2.74551275	0.61932875	0.30908325	-0.77694325	2.13978875	0.6883125	2.1473275	-0.11662475	-3.05243175	-1.20302525	-4.117754	0.69973975	1.87262775	2.3020335	0.53743525	0.770527	-0.971869	-1.316869	0.14937875	-1.3375865	-1.448038	1.5713625	1.28792025	-0.64468275	1.9211585	2.2141255	4.41626625	0.4978125	1.62541025	0.74735575	0.86731075	-0.805016	0.54767525	3.2777635	-3.09417875	-0.15282175	0.19707775	-2.365477	1.04589275
hsa-miR-96*-4395251	3.9320015	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	3.0052325	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	11.5053585	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-99a*-4395252	3.5525915	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	3.97988975	11.117313	9.75096475
hsa-miR-100*-4395253	1.3662245	5.90857775	11.91034975	10.031002	11.6074085	11.43410875	6.930763	10.237486	11.10163825	9.66798675	9.17234375	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.72933325	3.58353025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	11.10873225	10.190451	9.753856	5.370488	10.40658675	10.8479315	9.424961	11.8975895	13.73935725	11.41164925	-3.1048885	12.3475595	14.52712625	10.3056085	11.56402225	10.13576975	12.79698475	10.327133	12.40792725	11.8082435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-101*-4395254	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	11.78865025	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	6.3278965	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	11.4272235	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-138-2*-4395255	9.9205865	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	8.75101125	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-141*-4395256	-1.0611955	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	3.90347225	9.66798675	10.98277975	12.00806525	4.04920775	12.08757875	6.0149055	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	8.49018825	2.541431	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	8.2040265	12.3475595	3.65151825	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	11.13399425	12.3630435	5.62026325	12.58160325	10.62627475	11.117313	4.46534675
hsa-miR-143*-4395257	3.3225935	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	9.6983155	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	10.56880925	10.62627475	11.117313	9.75096475
hsa-miR-144*-4395259	-4.3425115	-3.68172425	-0.88899725	-0.407623	-2.5472965	-0.28577425	-3.581478	-1.404837	-2.13595175	-10.70004025	-4.78590625	-3.51416675	-2.08210425	-1.82718925	-2.1703515	-0.8172345	-2.67341975	-3.09313875	-1.39251525	1.419707	-3.52460725	-0.57776925	0.6319855	-2.32843775	0.655438	-3.300224	0.009762	-0.73857625	-0.7538355	-0.916222	-2.4314075	-1.04749475	-2.58816775	-0.1388355	-1.5278485	-0.83472075	-0.1937675	-0.18559075	1.00821775	-1.94252125	-5.377687	-0.86709675	-1.3174645	-2.46615675	-0.61906275	0.89537275	-1.768029	-1.04444125
